answer_id,local-authority-code,question_id,audited_answer,score,max_score
SND_s5_mset_q19_sp1,SND,s5_mset_q19_sp1,True,1.0,1
SND_s1_gov_q2_sp2,SND,s1_gov_q2_sp2,False,0.0,1
SND_s1_gov_q3_sp1,SND,s1_gov_q3_sp1,True,1.0,1
SND_s1_gov_q6_sp3,SND,s1_gov_q6_sp3,True,1.0,1
SND_s8_est_q26_sp2,SND,s8_est_q26_sp2,False,0.0,1
SND_s1_gov_q6_sp1,SND,s1_gov_q6_sp1,False,0.0,1
SND_s7_dsi_q22_sp2,SND,s7_dsi_q22_sp2,3 areas covered,1.0,2
SND_s8_est_q25_sp2,SND,s8_est_q25_sp2,True,1.0,1
SND_s2_m&a_q8_sp3,SND,s2_m&a_q8_sp3,True,1.0,1
SND_s2_m&a_q7_sp1,SND,s2_m&a_q7_sp1,True,1.0,1
SND_s1_gov_q4_sp2,SND,s1_gov_q4_sp2,False,0.0,1
SND_s9_ee_q27_sp1,SND,s9_ee_q27_sp1,False,0.0,1
SND_s7_dsi_q22_sp1,SND,s7_dsi_q22_sp1,False,0.0,2
SND_s2_m&a_q8_sp4,SND,s2_m&a_q8_sp4,True,1.0,1
SND_s5_mset_q18_sp3,SND,s5_mset_q18_sp3,False,0.0,1
SND_s1_gov_q1_sp3,SND,s1_gov_q1_sp3,True,1.0,1
SND_s5_mset_q19_sp2,SND,s5_mset_q19_sp2,False,0.0,1
SND_s8_est_q25_sp1,SND,s8_est_q25_sp1,True,1.0,1
SND_s2_m&a_q8_sp2,SND,s2_m&a_q8_sp2,True,1.0,1
SND_s1_gov_q1_sp1,SND,s1_gov_q1_sp1,True,1.0,1
SND_s5_mset_q18_sp1,SND,s5_mset_q18_sp1,True,1.0,1
SND_s8_est_q24_sp1,SND,s8_est_q24_sp1,False,0.0,1
SNO_s2_m&a_q9_sp2,SNO,s2_m&a_q9_sp2,True,1.0,1
SNO_s6_cb_q21_sp1,SNO,s6_cb_q21_sp1,True,1.0,1
SNO_s2_m&a_q7_sp1,SNO,s2_m&a_q7_sp1,False,0.0,1
SNO_s5_mset_q19_sp1,SNO,s5_mset_q19_sp1,True,1.0,1
SNO_s4_coms_q14_sp2,SNO,s4_coms_q14_sp2,False,0.0,1
SNO_s5_mset_q18_sp1,SNO,s5_mset_q18_sp1,True,1.0,1
SNO_s8_est_q26_sp1,SNO,s8_est_q26_sp1,False,0.0,1
SNO_s2_m&a_q8_sp2,SNO,s2_m&a_q8_sp2,True,1.0,1
SNO_s7_dsi_q23_sp1,SNO,s7_dsi_q23_sp1,True,1.0,1
SNO_s5_mset_q18_sp3,SNO,s5_mset_q18_sp3,False,0.0,1
SNO_s1_gov_q5_sp2,SNO,s1_gov_q5_sp2,False,0.0,1
SNO_s1_gov_q4_sp4,SNO,s1_gov_q4_sp4,False,0.0,1
SNO_s4_coms_q16_sp1,SNO,s4_coms_q16_sp1,False,0.0,1
SNO_s2_m&a_q8_sp6,SNO,s2_m&a_q8_sp6,True,1.0,1
SNO_s8_est_q24_sp1,SNO,s8_est_q24_sp1,False,0.0,1
SNO_s2_m&a_q8_sp8,SNO,s2_m&a_q8_sp8,True,1.0,1
SNO_s2_m&a_q8_sp7,SNO,s2_m&a_q8_sp7,True,1.0,1
SNO_s3_c&a_q10_sp3,SNO,s3_c&a_q10_sp3,False,0.0,1
SNO_s4_coms_q17_sp1,SNO,s4_coms_q17_sp1,False,0.0,1
SNO_s5_mset_q19_sp2,SNO,s5_mset_q19_sp2,False,0.0,1
SNO_s3_c&a_q12_sp1,SNO,s3_c&a_q12_sp1,False,0.0,1
SNO_s4_coms_q14_sp1,SNO,s4_coms_q14_sp1,True,1.0,1
SNO_s2_m&a_q8_sp3,SNO,s2_m&a_q8_sp3,True,1.0,1
SNO_s2_m&a_q9_sp1,SNO,s2_m&a_q9_sp1,False,0.0,1
SNO_s1_gov_q4_sp1,SNO,s1_gov_q4_sp1,False,0.0,1
SNO_s9_ee_q27_sp1,SNO,s9_ee_q27_sp1,True,1.0,1
SNO_s1_gov_q2_sp1_v2,SNO,s1_gov_q2_sp1_v2,False,0.0,1
SNO_s3_c&a_q12_sp2,SNO,s3_c&a_q12_sp2,False,0.0,1
SNO_s1_gov_q2_sp1_v2_b,SNO,s1_gov_q2_sp1_v2_b,False,0.0,2
SNO_s9_ee_q27_sp3,SNO,s9_ee_q27_sp3,True,1.0,1
SNO_s2_m&a_q9_sp5,SNO,s2_m&a_q9_sp5,False,0.0,1
SNO_s7_dsi_q22_sp2,SNO,s7_dsi_q22_sp2,False,0.0,2
SNO_s6_cb_q21_sp2,SNO,s6_cb_q21_sp2,True,1.0,1
SNO_s1_gov_q2_sp2,SNO,s1_gov_q2_sp2,False,0.0,1
SNO_s2_m&a_q8_sp5,SNO,s2_m&a_q8_sp5,True,1.0,1
SNO_s8_est_q25_sp1,SNO,s8_est_q25_sp1,False,0.0,1
SNO_s1_gov_q1_sp1,SNO,s1_gov_q1_sp1,False,0.0,1
SNO_s2_m&a_q8_sp9,SNO,s2_m&a_q8_sp9,False,0.0,1
SNO_s9_ee_q27_sp2,SNO,s9_ee_q27_sp2,True,1.0,1
SNO_s2_m&a_q9_sp7,SNO,s2_m&a_q9_sp7,True,1.0,1
SNO_s2_m&a_q9_sp6,SNO,s2_m&a_q9_sp6,True,1.0,1
SNO_s7_dsi_q22_sp1,SNO,s7_dsi_q22_sp1,False,0.0,2
SNO_s4_coms_q15_sp2,SNO,s4_coms_q15_sp2,False,0.0,1
SNO_s4_coms_q15_sp3,SNO,s4_coms_q15_sp3,False,0.0,1
SNO_s1_gov_q1_sp3,SNO,s1_gov_q1_sp3,True,1.0,1
SNO_s4_coms_q15_sp1,SNO,s4_coms_q15_sp1,True,1.0,1
SNO_s1_gov_q2_sp3,SNO,s1_gov_q2_sp3,False,0.0,2
SNO_s3_c&a_q10_sp1,SNO,s3_c&a_q10_sp1,True,1.0,1
SNO_s1_gov_q5_sp1,SNO,s1_gov_q5_sp1,True,1.0,1
SNO_s1_gov_q6_sp1,SNO,s1_gov_q6_sp1,False,0.0,1
SNO_s3_c&a_q11_sp1,SNO,s3_c&a_q11_sp1,True,1.0,1
SNO_s1_gov_q4_sp2,SNO,s1_gov_q4_sp2,False,0.0,1
SNO_s9_ee_q28_sp1,SNO,s9_ee_q28_sp1,False,0.0,1
SNO_s3_c&a_q11_sp2,SNO,s3_c&a_q11_sp2,False,0.0,1
SNO_s8_est_q26_sp2,SNO,s8_est_q26_sp2,False,0.0,1
SNO_s1_gov_q4_sp3,SNO,s1_gov_q4_sp3,True,1.0,1
SNO_s4_coms_q13_sp2,SNO,s4_coms_q13_sp2,True,1.0,1
SNO_s2_m&a_q9_sp4,SNO,s2_m&a_q9_sp4,True,1.0,1
SNO_s2_m&a_q8_sp4,SNO,s2_m&a_q8_sp4,True,1.0,1
SNO_s2_m&a_q9_sp8,SNO,s2_m&a_q9_sp8,False,0.0,1
SNO_s2_m&a_q8_sp1,SNO,s2_m&a_q8_sp1,True,1.0,1
SNO_s6_cb_q20_sp1,SNO,s6_cb_q20_sp1,5 more areas covered,2.0,2
SNO_s1_gov_q1_sp2,SNO,s1_gov_q1_sp2,False,0.0,1
SNO_s1_gov_q3_sp1,SNO,s1_gov_q3_sp1,True,1.0,1
SNO_s1_gov_q6_sp3,SNO,s1_gov_q6_sp3,False,0.0,1
SNO_s2_m&a_q9_sp3,SNO,s2_m&a_q9_sp3,False,0.0,1
SNO_s3_c&a_q10_sp2,SNO,s3_c&a_q10_sp2,False,0.0,1
SNO_s5_mset_q18_sp2,SNO,s5_mset_q18_sp2,True,1.0,1
SNO_s1_gov_q4_sp5,SNO,s1_gov_q4_sp5,False,0.0,1
SNO_s4_coms_q13_sp3_new,SNO,s4_coms_q13_sp3_new,True,1.0,1
SNO_s8_est_q25_sp2,SNO,s8_est_q25_sp2,False,0.0,1
SNO_s1_gov_q3_sp2,SNO,s1_gov_q3_sp2,False,0.0,1
SNO_s1_gov_q6_sp2,SNO,s1_gov_q6_sp2,False,0.0,1
SOL_s2_m&a_q8_sp1,SOL,s2_m&a_q8_sp1,True,1.0,1
SOL_s9_ee_q27_sp1,SOL,s9_ee_q27_sp1,True,1.0,1
SOL_s1_gov_q6_sp1,SOL,s1_gov_q6_sp1,True,1.0,1
SOL_s1_gov_q1_sp2,SOL,s1_gov_q1_sp2,True,1.0,1
SOL_s3_c&a_q10_sp3,SOL,s3_c&a_q10_sp3,True,1.0,1
SOL_s2_m&a_q9_sp6,SOL,s2_m&a_q9_sp6,True,1.0,1
SOL_s2_m&a_q8_sp9,SOL,s2_m&a_q8_sp9,True,1.0,1
SOL_s3_c&a_q10_sp1,SOL,s3_c&a_q10_sp1,True,1.0,1
SOL_s6_cb_q21_sp2,SOL,s6_cb_q21_sp2,True,1.0,1
SOL_s4_coms_q15_sp1,SOL,s4_coms_q15_sp1,True,1.0,1
SOL_s2_m&a_q8_sp2,SOL,s2_m&a_q8_sp2,True,1.0,1
SOL_s4_coms_q13_sp3_new,SOL,s4_coms_q13_sp3_new,True,1.0,1
SOL_s4_coms_q14_sp2,SOL,s4_coms_q14_sp2,True,1.0,1
SOL_s5_mset_q18_sp2,SOL,s5_mset_q18_sp2,True,1.0,1
SOL_s4_coms_q13_sp2,SOL,s4_coms_q13_sp2,True,1.0,1
SOL_s5_mset_q18_sp1,SOL,s5_mset_q18_sp1,False,0.0,1
SOL_s2_m&a_q8_sp7,SOL,s2_m&a_q8_sp7,True,1.0,1
SOL_s1_gov_q6_sp3,SOL,s1_gov_q6_sp3,True,1.0,1
SOL_s8_est_q25_sp1,SOL,s8_est_q25_sp1,True,1.0,1
SOL_s9_ee_q28_sp1,SOL,s9_ee_q28_sp1,True,1.0,1
SOL_s2_m&a_q9_sp1,SOL,s2_m&a_q9_sp1,True,1.0,1
SOL_s8_est_q25_sp2,SOL,s8_est_q25_sp2,True,1.0,1
SOL_s1_gov_q2_sp3,SOL,s1_gov_q2_sp3,4 or more bullet points covered,2.0,2
SOL_s2_m&a_q9_sp4,SOL,s2_m&a_q9_sp4,True,1.0,1
SOL_s2_m&a_q8_sp5,SOL,s2_m&a_q8_sp5,True,1.0,1
SOL_s2_m&a_q8_sp8,SOL,s2_m&a_q8_sp8,True,1.0,1
SOL_s5_mset_q19_sp2,SOL,s5_mset_q19_sp2,True,1.0,1
SOL_s2_m&a_q8_sp4,SOL,s2_m&a_q8_sp4,True,1.0,1
SOL_s1_gov_q3_sp2,SOL,s1_gov_q3_sp2,False,0.0,1
SOL_s7_dsi_q23_sp1,SOL,s7_dsi_q23_sp1,False,0.0,1
SOL_s2_m&a_q9_sp7,SOL,s2_m&a_q9_sp7,True,1.0,1
SOL_s2_m&a_q9_sp3,SOL,s2_m&a_q9_sp3,False,0.0,1
SOL_s1_gov_q4_sp2,SOL,s1_gov_q4_sp2,True,1.0,1
SOL_s4_coms_q15_sp2,SOL,s4_coms_q15_sp2,True,1.0,1
SOL_s1_gov_q3_sp1,SOL,s1_gov_q3_sp1,True,1.0,1
SOL_s9_ee_q27_sp2,SOL,s9_ee_q27_sp2,False,0.0,1
SOL_s1_gov_q1_sp3,SOL,s1_gov_q1_sp3,True,1.0,1
SOL_s8_est_q26_sp2,SOL,s8_est_q26_sp2,True,1.0,1
SOL_s3_c&a_q11_sp1,SOL,s3_c&a_q11_sp1,True,1.0,1
SOL_s3_c&a_q11_sp2,SOL,s3_c&a_q11_sp2,True,1.0,1
SOL_s1_gov_q6_sp2,SOL,s1_gov_q6_sp2,False,0.0,1
SOL_s1_gov_q5_sp1,SOL,s1_gov_q5_sp1,True,1.0,1
SOL_s1_gov_q2_sp1_v2_b,SOL,s1_gov_q2_sp1_v2_b,A target of 2031 - 2050,1.0,2
SOL_s1_gov_q4_sp3,SOL,s1_gov_q4_sp3,True,1.0,1
SOL_s4_coms_q15_sp3,SOL,s4_coms_q15_sp3,True,1.0,1
SOL_s7_dsi_q22_sp1,SOL,s7_dsi_q22_sp1,False,0.0,2
SOL_s1_gov_q4_sp5,SOL,s1_gov_q4_sp5,True,1.0,1
SOL_s1_gov_q2_sp2,SOL,s1_gov_q2_sp2,True,1.0,1
SOL_s3_c&a_q10_sp2,SOL,s3_c&a_q10_sp2,True,1.0,1
SOL_s2_m&a_q8_sp6,SOL,s2_m&a_q8_sp6,True,1.0,1
SOL_s2_m&a_q9_sp8,SOL,s2_m&a_q9_sp8,True,1.0,1
SOL_s5_mset_q18_sp3,SOL,s5_mset_q18_sp3,True,1.0,1
SOL_s6_cb_q20_sp1,SOL,s6_cb_q20_sp1,5 more areas covered,2.0,2
SOL_s2_m&a_q9_sp2,SOL,s2_m&a_q9_sp2,False,0.0,1
SOL_s4_coms_q14_sp1,SOL,s4_coms_q14_sp1,True,1.0,1
SOL_s4_coms_q17_sp1,SOL,s4_coms_q17_sp1,True,1.0,1
SOL_s2_m&a_q8_sp3,SOL,s2_m&a_q8_sp3,True,1.0,1
SOL_s1_gov_q2_sp1_v2,SOL,s1_gov_q2_sp1_v2,True,1.0,1
SOL_s2_m&a_q9_sp5,SOL,s2_m&a_q9_sp5,True,1.0,1
SOL_s7_dsi_q22_sp2,SOL,s7_dsi_q22_sp2,5 or more areas covered,2.0,2
SOL_s8_est_q24_sp1,SOL,s8_est_q24_sp1,True,1.0,1
SOL_s5_mset_q19_sp1,SOL,s5_mset_q19_sp1,True,1.0,1
SOL_s9_ee_q27_sp3,SOL,s9_ee_q27_sp3,True,1.0,1
SOL_s1_gov_q4_sp4,SOL,s1_gov_q4_sp4,False,0.0,1
SOL_s1_gov_q4_sp1,SOL,s1_gov_q4_sp1,True,1.0,1
SOL_s3_c&a_q12_sp1,SOL,s3_c&a_q12_sp1,True,1.0,1
SOL_s1_gov_q5_sp2,SOL,s1_gov_q5_sp2,True,1.0,1
SOL_s8_est_q26_sp1,SOL,s8_est_q26_sp1,True,1.0,1
SOL_s6_cb_q21_sp1,SOL,s6_cb_q21_sp1,True,1.0,1
SOL_s4_coms_q16_sp1,SOL,s4_coms_q16_sp1,True,1.0,1
SOL_s3_c&a_q12_sp2,SOL,s3_c&a_q12_sp2,True,1.0,1
SOL_s2_m&a_q7_sp1,SOL,s2_m&a_q7_sp1,False,0.0,1
SOL_s1_gov_q1_sp1,SOL,s1_gov_q1_sp1,False,0.0,1
SOM_s1_gov_q1_sp1,SOM,s1_gov_q1_sp1,True,1.0,1
SOM_s2_m&a_q9_sp7,SOM,s2_m&a_q9_sp7,True,1.0,1
SOM_s7_dsi_q23_sp1,SOM,s7_dsi_q23_sp1,False,0.0,1
SOM_s5_mset_q19_sp2,SOM,s5_mset_q19_sp2,True,1.0,1
SOM_s1_gov_q4_sp2,SOM,s1_gov_q4_sp2,False,0.0,1
SOM_s4_coms_q14_sp1,SOM,s4_coms_q14_sp1,True,1.0,1
SOM_s2_m&a_q9_sp2,SOM,s2_m&a_q9_sp2,True,1.0,1
SOM_s9_ee_q27_sp3,SOM,s9_ee_q27_sp3,True,1.0,1
SOM_s1_gov_q6_sp3,SOM,s1_gov_q6_sp3,True,1.0,1
SOM_s2_m&a_q9_sp6,SOM,s2_m&a_q9_sp6,True,1.0,1
SOM_s4_coms_q16_sp1,SOM,s4_coms_q16_sp1,True,1.0,1
SOM_s2_m&a_q8_sp9,SOM,s2_m&a_q8_sp9,True,1.0,1
SOM_s2_m&a_q8_sp5,SOM,s2_m&a_q8_sp5,True,1.0,1
SOM_s4_coms_q15_sp1,SOM,s4_coms_q15_sp1,True,1.0,1
SOM_s3_c&a_q10_sp2,SOM,s3_c&a_q10_sp2,True,1.0,1
SOM_s2_m&a_q9_sp5,SOM,s2_m&a_q9_sp5,True,1.0,1
SOM_s4_coms_q13_sp3_new,SOM,s4_coms_q13_sp3_new,True,1.0,1
SOM_s9_ee_q28_sp1,SOM,s9_ee_q28_sp1,True,1.0,1
SOM_s1_gov_q4_sp1,SOM,s1_gov_q4_sp1,False,0.0,1
SOM_s6_cb_q20_sp1,SOM,s6_cb_q20_sp1,5 more areas covered,2.0,2
SOM_s3_c&a_q12_sp1,SOM,s3_c&a_q12_sp1,True,1.0,1
SOM_s2_m&a_q8_sp8,SOM,s2_m&a_q8_sp8,True,1.0,1
SOM_s9_ee_q27_sp1,SOM,s9_ee_q27_sp1,True,1.0,1
SOM_s2_m&a_q8_sp7,SOM,s2_m&a_q8_sp7,True,1.0,1
SOM_s6_cb_q21_sp2,SOM,s6_cb_q21_sp2,True,1.0,1
SOM_s1_gov_q2_sp1_v2,SOM,s1_gov_q2_sp1_v2,False,0.0,1
SOM_s1_gov_q4_sp4,SOM,s1_gov_q4_sp4,False,0.0,1
SOM_s6_cb_q21_sp1,SOM,s6_cb_q21_sp1,True,1.0,1
SOM_s3_c&a_q12_sp2,SOM,s3_c&a_q12_sp2,False,0.0,1
SOM_s2_m&a_q7_sp1,SOM,s2_m&a_q7_sp1,True,1.0,1
SOM_s8_est_q26_sp2,SOM,s8_est_q26_sp2,False,0.0,1
SOM_s1_gov_q2_sp3,SOM,s1_gov_q2_sp3,False,0.0,2
SOM_s8_est_q24_sp1,SOM,s8_est_q24_sp1,False,0.0,1
SOM_s2_m&a_q8_sp3,SOM,s2_m&a_q8_sp3,True,1.0,1
SOM_s1_gov_q2_sp2,SOM,s1_gov_q2_sp2,True,1.0,1
SOM_s4_coms_q15_sp2,SOM,s4_coms_q15_sp2,True,1.0,1
SOM_s5_mset_q18_sp1,SOM,s5_mset_q18_sp1,False,0.0,1
SOM_s1_gov_q6_sp1,SOM,s1_gov_q6_sp1,True,1.0,1
SOM_s2_m&a_q8_sp6,SOM,s2_m&a_q8_sp6,True,1.0,1
SOM_s5_mset_q18_sp3,SOM,s5_mset_q18_sp3,False,0.0,1
SOM_s1_gov_q3_sp2,SOM,s1_gov_q3_sp2,False,0.0,1
SOM_s2_m&a_q9_sp4,SOM,s2_m&a_q9_sp4,True,1.0,1
SOM_s8_est_q26_sp1,SOM,s8_est_q26_sp1,True,1.0,1
SOM_s1_gov_q5_sp1,SOM,s1_gov_q5_sp1,True,1.0,1
SOM_s1_gov_q1_sp2,SOM,s1_gov_q1_sp2,True,1.0,1
SOM_s7_dsi_q22_sp2,SOM,s7_dsi_q22_sp2,False,0.0,2
SOM_s1_gov_q4_sp3,SOM,s1_gov_q4_sp3,False,0.0,1
SOM_s8_est_q25_sp2,SOM,s8_est_q25_sp2,False,0.0,1
SOM_s8_est_q25_sp1,SOM,s8_est_q25_sp1,True,1.0,1
SOM_s9_ee_q27_sp2,SOM,s9_ee_q27_sp2,True,1.0,1
SOM_s1_gov_q2_sp1_v2_b,SOM,s1_gov_q2_sp1_v2_b,A target of 2031 - 2050,1.0,2
SOM_s2_m&a_q9_sp3,SOM,s2_m&a_q9_sp3,True,1.0,1
SOM_s1_gov_q4_sp5,SOM,s1_gov_q4_sp5,True,1.0,1
SOM_s1_gov_q5_sp2,SOM,s1_gov_q5_sp2,True,1.0,1
SOM_s5_mset_q19_sp1,SOM,s5_mset_q19_sp1,True,1.0,1
SOM_s2_m&a_q8_sp1,SOM,s2_m&a_q8_sp1,True,1.0,1
SOM_s3_c&a_q10_sp3,SOM,s3_c&a_q10_sp3,False,0.0,1
SOM_s2_m&a_q8_sp2,SOM,s2_m&a_q8_sp2,True,1.0,1
SOM_s2_m&a_q9_sp1,SOM,s2_m&a_q9_sp1,True,1.0,1
SOM_s7_dsi_q22_sp1,SOM,s7_dsi_q22_sp1,False,0.0,2
SOM_s4_coms_q14_sp2,SOM,s4_coms_q14_sp2,False,0.0,1
SOM_s4_coms_q17_sp1,SOM,s4_coms_q17_sp1,True,1.0,1
SOM_s1_gov_q3_sp1,SOM,s1_gov_q3_sp1,False,0.0,1
SOM_s1_gov_q6_sp2,SOM,s1_gov_q6_sp2,False,0.0,1
SOM_s2_m&a_q9_sp8,SOM,s2_m&a_q9_sp8,True,1.0,1
SOM_s1_gov_q1_sp3,SOM,s1_gov_q1_sp3,True,1.0,1
SOM_s2_m&a_q8_sp4,SOM,s2_m&a_q8_sp4,True,1.0,1
SOM_s4_coms_q13_sp2,SOM,s4_coms_q13_sp2,False,0.0,1
SOM_s5_mset_q18_sp2,SOM,s5_mset_q18_sp2,True,1.0,1
SOM_s3_c&a_q10_sp1,SOM,s3_c&a_q10_sp1,True,1.0,1
SOM_s4_coms_q15_sp3,SOM,s4_coms_q15_sp3,True,1.0,1
SOS_s1_gov_q2_sp2,SOS,s1_gov_q2_sp2,False,0.0,1
SOS_s6_cb_q21_sp2,SOS,s6_cb_q21_sp2,True,1.0,1
SOS_s4_coms_q13_sp2,SOS,s4_coms_q13_sp2,False,0.0,1
SOS_s2_m&a_q8_sp2,SOS,s2_m&a_q8_sp2,True,1.0,1
SOS_s7_dsi_q22_sp1,SOS,s7_dsi_q22_sp1,False,0.0,2
SOS_s2_m&a_q9_sp7,SOS,s2_m&a_q9_sp7,True,1.0,1
SOS_s2_m&a_q8_sp7,SOS,s2_m&a_q8_sp7,True,1.0,1
SOS_s4_coms_q15_sp2,SOS,s4_coms_q15_sp2,False,0.0,1
SOS_s1_gov_q3_sp1,SOS,s1_gov_q3_sp1,False,0.0,1
SOS_s4_coms_q16_sp1,SOS,s4_coms_q16_sp1,False,0.0,1
SOS_s3_c&a_q10_sp1,SOS,s3_c&a_q10_sp1,True,1.0,1
SOS_s2_m&a_q8_sp6,SOS,s2_m&a_q8_sp6,True,1.0,1
SOS_s2_m&a_q8_sp1,SOS,s2_m&a_q8_sp1,True,1.0,1
SOS_s3_c&a_q11_sp2,SOS,s3_c&a_q11_sp2,True,1.0,1
SOS_s7_dsi_q23_sp1,SOS,s7_dsi_q23_sp1,False,0.0,1
SOS_s1_gov_q3_sp2,SOS,s1_gov_q3_sp2,True,1.0,1
SOS_s2_m&a_q8_sp5,SOS,s2_m&a_q8_sp5,True,1.0,1
SOS_s4_coms_q15_sp3,SOS,s4_coms_q15_sp3,False,0.0,1
SOS_s1_gov_q2_sp1_v2,SOS,s1_gov_q2_sp1_v2,False,0.0,1
SOS_s3_c&a_q12_sp2,SOS,s3_c&a_q12_sp2,True,1.0,1
SOS_s1_gov_q4_sp4,SOS,s1_gov_q4_sp4,True,1.0,1
SOS_s8_est_q25_sp1,SOS,s8_est_q25_sp1,True,1.0,1
SOS_s2_m&a_q9_sp5,SOS,s2_m&a_q9_sp5,False,0.0,1
SOS_s8_est_q25_sp2,SOS,s8_est_q25_sp2,True,1.0,1
SOS_s1_gov_q5_sp2,SOS,s1_gov_q5_sp2,True,1.0,1
SOS_s2_m&a_q9_sp2,SOS,s2_m&a_q9_sp2,True,1.0,1
SOS_s2_m&a_q8_sp8,SOS,s2_m&a_q8_sp8,True,1.0,1
SOS_s8_est_q26_sp1,SOS,s8_est_q26_sp1,False,0.0,1
SOS_s8_est_q26_sp2,SOS,s8_est_q26_sp2,False,0.0,1
SOS_s5_mset_q18_sp2,SOS,s5_mset_q18_sp2,False,0.0,1
SOS_s4_coms_q14_sp1,SOS,s4_coms_q14_sp1,True,1.0,1
SOS_s1_gov_q2_sp1_v2_b,SOS,s1_gov_q2_sp1_v2_b,A target of 2031 - 2050,1.0,2
SOS_s1_gov_q2_sp3,SOS,s1_gov_q2_sp3,False,0.0,2
SOS_s1_gov_q4_sp3,SOS,s1_gov_q4_sp3,False,0.0,1
SOS_s4_coms_q13_sp3_new,SOS,s4_coms_q13_sp3_new,False,0.0,1
SOS_s1_gov_q4_sp1,SOS,s1_gov_q4_sp1,True,1.0,1
SOS_s6_cb_q20_sp1,SOS,s6_cb_q20_sp1,5 more areas covered,2.0,2
SOS_s1_gov_q1_sp3,SOS,s1_gov_q1_sp3,True,1.0,1
SOS_s3_c&a_q12_sp1,SOS,s3_c&a_q12_sp1,True,1.0,1
SOS_s9_ee_q27_sp1,SOS,s9_ee_q27_sp1,True,1.0,1
SOS_s1_gov_q1_sp2,SOS,s1_gov_q1_sp2,True,1.0,1
SOS_s1_gov_q6_sp3,SOS,s1_gov_q6_sp3,False,0.0,1
SOS_s7_dsi_q22_sp2,SOS,s7_dsi_q22_sp2,3 areas covered,1.0,2
SOS_s1_gov_q1_sp1,SOS,s1_gov_q1_sp1,True,1.0,1
SOS_s9_ee_q27_sp3,SOS,s9_ee_q27_sp3,True,1.0,1
SOS_s2_m&a_q9_sp8,SOS,s2_m&a_q9_sp8,False,0.0,1
SOS_s2_m&a_q8_sp4,SOS,s2_m&a_q8_sp4,True,1.0,1
SOS_s1_gov_q6_sp2,SOS,s1_gov_q6_sp2,True,1.0,1
SOS_s3_c&a_q11_sp1,SOS,s3_c&a_q11_sp1,True,1.0,1
SOS_s9_ee_q27_sp2,SOS,s9_ee_q27_sp2,False,0.0,1
SOS_s2_m&a_q9_sp3,SOS,s2_m&a_q9_sp3,False,0.0,1
SOS_s1_gov_q4_sp5,SOS,s1_gov_q4_sp5,False,0.0,1
SOS_s5_mset_q19_sp1,SOS,s5_mset_q19_sp1,True,1.0,1
SOS_s3_c&a_q10_sp3,SOS,s3_c&a_q10_sp3,True,1.0,1
SOS_s2_m&a_q9_sp1,SOS,s2_m&a_q9_sp1,False,0.0,1
SOS_s4_coms_q14_sp2,SOS,s4_coms_q14_sp2,True,1.0,1
SOS_s4_coms_q17_sp1,SOS,s4_coms_q17_sp1,True,1.0,1
SOS_s3_c&a_q10_sp2,SOS,s3_c&a_q10_sp2,True,1.0,1
SOS_s4_coms_q15_sp1,SOS,s4_coms_q15_sp1,False,0.0,1
SOS_s8_est_q24_sp1,SOS,s8_est_q24_sp1,True,1.0,1
SOS_s2_m&a_q8_sp9,SOS,s2_m&a_q8_sp9,False,0.0,1
SOS_s1_gov_q6_sp1,SOS,s1_gov_q6_sp1,True,1.0,1
SOS_s5_mset_q19_sp2,SOS,s5_mset_q19_sp2,False,0.0,1
SOS_s5_mset_q18_sp1,SOS,s5_mset_q18_sp1,False,0.0,1
SOS_s5_mset_q18_sp3,SOS,s5_mset_q18_sp3,False,0.0,1
SOS_s2_m&a_q8_sp3,SOS,s2_m&a_q8_sp3,True,1.0,1
SOS_s2_m&a_q9_sp4,SOS,s2_m&a_q9_sp4,False,0.0,1
SOS_s2_m&a_q9_sp6,SOS,s2_m&a_q9_sp6,True,1.0,1
SOS_s1_gov_q4_sp2,SOS,s1_gov_q4_sp2,True,1.0,1
SOS_s9_ee_q28_sp1,SOS,s9_ee_q28_sp1,False,0.0,1
SOS_s1_gov_q5_sp1,SOS,s1_gov_q5_sp1,True,1.0,1
SOS_s6_cb_q21_sp1,SOS,s6_cb_q21_sp1,True,1.0,1
SOS_s2_m&a_q7_sp1,SOS,s2_m&a_q7_sp1,True,1.0,1
SOX_s7_dsi_q22_sp1,SOX,s7_dsi_q22_sp1,,,2
SOX_s1_gov_q4_sp2,SOX,s1_gov_q4_sp2,,,1
SOX_s2_m&a_q8_sp6,SOX,s2_m&a_q8_sp6,,,1
SOX_s5_mset_q19_sp2,SOX,s5_mset_q19_sp2,,,1
SOX_s2_m&a_q9_sp6,SOX,s2_m&a_q9_sp6,,,1
SOX_s8_est_q25_sp1,SOX,s8_est_q25_sp1,,,1
SOX_s1_gov_q2_sp1_v2_b,SOX,s1_gov_q2_sp1_v2_b,,,2
SOX_s9_ee_q27_sp2,SOX,s9_ee_q27_sp2,,,1
SOX_s1_gov_q2_sp3,SOX,s1_gov_q2_sp3,,,2
SOX_s2_m&a_q9_sp8,SOX,s2_m&a_q9_sp8,,,1
SOX_s8_est_q26_sp2,SOX,s8_est_q26_sp2,,,1
SOX_s2_m&a_q8_sp4,SOX,s2_m&a_q8_sp4,,,1
SOX_s3_c&a_q10_sp3,SOX,s3_c&a_q10_sp3,,,1
SOX_s1_gov_q3_sp1,SOX,s1_gov_q3_sp1,,,1
